name	id	gender	language	variations	meaning
Bernard	/m/05d2tw6	Male	German Language	/m/05d2v10,/m/05d2ty8,/m/05d2txt,/m/05d2tsk,/m/05d2tzf,/m/05d2txz,/m/05d2tw3,/m/05d2v6t,/m/05d2txq,/m/05d2t_k,/m/05d2ty3	
Masakazu	/m/05d6hmp	Male	Japanese Language		
Raoul	/m/05d7_4x	Male	Old English language,Old High German	/m/05d8j4n,/m/05d8hnm,/m/05d8hfg,/m/05d7_4p,/m/05d8hjg,/m/05d8j4t,/m/05d7_5n,/m/05d8hnh,/m/05d8j4b,/m/05d7_4c,/m/05d7_4g,/m/05d8g61,/m/05d7_48,/m/05d8hns,/m/05d7_4t,/m/05d8j4z,/m/05d7_nn,/m/05d7_4k,/m/05d8j4h	
Nalani	/m/05d70js	Female	Hawaiian language		
Marisa	/m/05d63q4	Female	Latin Language,Hindi Language	/m/05d63t0,/m/05d63r5,/m/05d64k8,/m/05d63s9,/m/05d62xk,/m/05d63rd,/m/05d63rr,/m/05d62yj,/m/05d63mq,/m/05d64j7	
Pankaj	/m/05d7lqr	Male	Hindi Language		
Jorgina	/m/05d4jcs	Female	Greek Language	/m/05d4jy_,/m/05d4kcn,/m/05d4kc5,/m/05d4kc0,/m/05d4kct,/m/05d4kbw,/m/05d4kd3,/m/05d4kcz,/m/05d4kdg,/m/05d4kdm,/m/05d4jcp,/m/05d4kd9,/m/05d4kch,/m/05d4kcb,/m/05d4kds,/m/05d4kdy,/m/05d4kf7,/m/05d4kf2,/m/05d4hvk	
Osmund	/m/05d7kmk	Male	Old English language	/m/05d7l0c,/m/05d7k4w,/m/05d7kwc,/m/05d7k5n,/m/05d7k_p,/m/05d7kmg,/m/05d7kzm,/m/05d7k_4,/m/05d7ktz,/m/05d7kzg	
Adela	/m/065y4kz	Female			
Indu	/m/05d4qt2	Female	Hindi Language		
Vitoria	/m/05d9fyh	Female	Latin Language	/m/05d9fy7,/m/05d9fy3,/m/05d9fyc,/m/05d9f_0,/m/05d9fxm,/m/05d9fxw,/m/05d9fx_,/m/05d9fxr,/m/05d9h6j,/m/05d9g_x,/m/05d9fxc,/m/05d9fx7,/m/05d9fxh	
Durant	/m/05d3v55	Male	Latin Language	/m/05d3v4y,/m/05d3v5k,/m/05d3v6k,/m/05d3v51	
Anthea	/m/05d2fk0	Female	Greek Language		
Vesper	/m/05d9gny	Female	Latin Language	/m/05d9gnp	
Rosebud	/m/05d8bh2	Female	Greek Language,Latin Language	/m/05d8fmz,/m/05d8gp6,/m/05d8djl,/m/05d8gp1,/m/05d8flx,/m/05d8ctr,/m/05d8f8v,/m/05d8f05,/m/05d8ck4,/m/05d8gpc,/m/05d8fc6,/m/05d8dqs,/m/05d8f24,/m/05d8fpc,/m/05d8bg_,/m/05d8gzj,/m/05d8g28,/m/05d8g4m,/m/05d8gzc,/m/05d8dg6,/m/05d8fjg,/m/05d8dn9,/m/05d8cw_,/m/05d8fw8,/m/05d8fsd,/m/05d8cpg,/m/05d8f4j,/m/05d8cj7,/m/05d8c_p,/m/05d8gny,/m/05d8fqq,/m/05d8gb3,/m/05d8gzp	
Rosaleen	/m/05d8bb6	Female	Latin Language,Greek Language	/m/05d8ghf,/m/05d8c6c,/m/05d8dx7,/m/05d8dbx,/m/05d8gh3,/m/05d8gbf,/m/05d8gb8,/m/05d8ghx,/m/05d8ghr,/m/05d8cly,/m/05d8bb3,/m/05d8dlt,/m/05d8dds,/m/05d8gbl,/m/05d8gbr,/m/05d8f31,/m/05d8dsb,/m/05d8d1b,/m/05d8f62,/m/05d8cxy,/m/05d8cdh,/m/05d8ghl,/m/05d8gbx,/m/05d8gc6,/m/05d8gh8,/m/05d8ggz,/m/05d8gb3,/m/05d8dl4,/m/05d8gc1,/m/05d8gb0,/m/05d8g3v,/m/05d8dlp,/m/05d8fdv	
Dixie	/m/05d3sc6	Male	Old English language	/m/05d3sn1,/m/05d3snd,/m/05d3ssv	
Zsuzsanna	/m/05d9xvb	Female	Hungarian	/m/05d9xtz,/m/05d9xv2,/m/05d9xtq	
Welch	/m/05d9jxq	Male	Old English language	/m/05d9krt,/m/05d9ks8,/m/05d9jxm,/m/05d9kth,/m/05d9ks3,/m/05d9krz,/m/05d9ksn,/m/05d9kvh	
Palomita	/m/05d7ltp	Female	Spanish Language	/m/05d7ltk,/m/05d7lv3,/m/05d7lvx,/m/05d7ltf	
Sanoi	/m/05d7ft6	Male	Lao Language	/m/05d7fsz	
Rohana	/m/05d8b7q	Female	Hindi Language		
Mitena	/m/05d6z71	Female			
Malva	/m/05d5t96	Female	Greek Language,Latin Language,Gaelic	/m/05d5t75,/m/05d5t8p,/m/05d5t88,/m/05d5t8d,/m/05d5t7w,/m/05d5t7_,/m/05d5t7l,/m/05d5t8z,/m/05d5t72,/m/05d6pyx,/m/05d6pyd,/m/05d5t79	
Mikhail	/m/05d6t6q	Male	Hebrew Language	/m/05d6vhw,/m/05d6vfz,/m/05d6vk9,/m/05d6wbf,/m/05d6vh2,/m/05d6th6,/m/05d6v4b,/m/05d6t5x,/m/05d6tl2,/m/05d6vbg,/m/05d6vgt,/m/05d6w9t,/m/05d6vhd,/m/05d6vhq,/m/05d6t6m,/m/05d6snh,/m/05d6t5_,/m/05d6ts2,/m/05d6vkm,/m/05d6vj0,/m/05d6w9z,/m/05d6vh7,/m/05d6vgy,/m/05d6vk4,/m/05d6vhk,/m/05d6vkg,/m/05d6wb8,/m/05d6wb3	
Navdeep	/m/05d767t	Female	Hindi Language	/m/05d767y	
Zoilo	/m/05d9vdy	Male	Greek Language		
Salomon	/m/05d8j0h	Male	Hebrew Language	/m/05d8l3y,/m/05d8l46,/m/05d8l3n,/m/05d8l32,/m/05d8l2j,/m/05d8l2t,/m/05d8l3c,/m/05d8kv_,/m/05d8jy1,/m/05d8jyd,/m/05d8jxq	
Thomasina	/m/05d9789	Female	Greek Language	/m/05d974b,/m/05d977w,/m/05d97n0,/m/05d9786,/m/05d97mw,/m/05d9782,/m/05d9793,/m/05d977z,/m/05d97n5,/m/05d975d	
Nishtha	/m/05d7fd_	Female	Hindi Language		
Webb	/m/05d9k_m	Male	Old English language	/m/05d9k_3,/m/05d9k09,/m/05d9k_c	
Friede	/m/05d49_c	Female	Old High German	/m/05d49zz,/m/05d49_7,/m/05d4b0z,/m/05d49_3,/m/05d49_r	
Consuelo	/m/05d3fz_	Male	Spanish Language		
Adinna	/m/05d1zw7	Female	Hebrew Language	/m/05d1zw4,/m/05d1_6k,/m/05d1_6b	
Warner	/m/05d9lk2	Male	Old High German	/m/05d9lk6	
Amberleigh	/m/05d289z	Female	Hindi Language	/m/05d289q,/m/05d289g	
Karrie	/m/05d349n	Female	Greek Language,Old High German	/m/05d50p7,/m/05d50js,/m/05d36w3,/m/05d50p2,/m/05d50hk,/m/05d50pw,/m/05d512v,/m/05d50zb,/m/05d36qn,/m/05d51g1,/m/05d51jf,/m/05d4_95,/m/05d34zx,/m/05d50pd,/m/05d35dz,/m/05d50ly,/m/05d34wf,/m/05d36zz,/m/05d35q3,/m/05d35_y,/m/05d35v4,/m/05d35g3,/m/05d349k,/m/05d3661,/m/05d35f8,/m/05d4_y7,/m/05d3571,/m/05d35gy,/m/05d355y,/m/05d35f3,/m/05d35dt,/m/05d4_g7,/m/05d50jy,/m/05d4_k6,/m/05d361d,/m/05d50pk,/m/05d50vp,/m/05d35hs,/m/05d4_cx,/m/05d35vh,/m/05d36y1,/m/05d50pq,/m/05d34tj,/m/05d35wc,/m/05d35ys,/m/05d504x,/m/05d51q5	
Della	/m/05d1xy_	Female	Latin Language,Hebrew Language	/m/05d1zc6,/m/05d1zmn,/m/05d1y4f,/m/05d1yr9,/m/05d1ylx,/m/05d1znc,/m/05d1xyx,/m/05d1ynq,/m/05d1zq8,/m/05d1_98,/m/05d1yrk,/m/05d1_jd,/m/05d1zp7,/m/05d1yr4,/m/05d1ykf,/m/05d1z99,/m/05d3pv4,/m/05d3pty,/m/05d1yst,/m/05d1_cq	
Riobard	/m/05d2wst	Male	Old English language	/m/05d2yfq,/m/05d2ydq,/m/05d2wdz,/m/05d2ydw,/m/05d2xjg,/m/05d2ydd,/m/05d2wsq,/m/05d2y6s,/m/05d2x0w,/m/05d2xn7,/m/05d2ww3,/m/05d2wbm,/m/05d2w_2,/m/05d2xzf,/m/05d2xg7,/m/05d2xs8,/m/05d2xnw,/m/05d2ydk,/m/05d2ygk,/m/05d2vx0,/m/05d2yhk,/m/05d2xt4,/m/05d2y83	
Stanly	/m/05d8wmb	Male	Old English language	/m/05d8xzt,/m/05d8xfx,/m/05d8xzn,/m/05d8x7w,/m/05d8wvr,/m/05d8x_h,/m/05d8xzh,/m/05d8wd3,/m/05d8wqp,/m/05d8y0b,/m/05d8wm7,/m/05d8wkq,/m/05d8y10	
Shem	/m/05d8k33	Male	Hebrew Language	/m/05d8k_9,/m/05d8k2r,/m/05d8k_0,/m/05d8k_g,/m/05d8kzr,/m/05d8k6r,/m/05d8k7f,/m/05d8k72,/m/05d8k2v	
Pangi	/m/05d91xl	Female	Hebrew Language	/m/05d91x1,/m/05d91xb	
Prue	/m/05d7yyq	Female,Male	Old French,Latin Language	/m/05d7zxp,/m/05d7yyg,/m/05d7z5z,/m/05d7yxz,/m/05d7yy6,/m/05d7z5p	
Alcina	/m/05d23hg	Female	Greek Language		
Harika	/m/05d4p9n	Female	Turkish Language		
Hadasa	/m/05d4nnt	Female	Hebrew Language	/m/05d4nn8,/m/05d4nnk	
Timmy	/m/05d97_z	Male	Greek Language	/m/05d98ph,/m/05d98mw,/m/05d97_w,/m/05d98m5,/m/05d98nx,/m/05d98mb,/m/05d98n9	
Kort	/m/05d3jmp	Female	French Language,Old English language	/m/05d3jzx,/m/05d3jt2,/m/05d3jml,/m/05d3jl6,/m/05d3j_1,/m/05d3jvn,/m/05d3jts,/m/05d3j_6	
Cherrie	/m/05d3b4g	Female	French Language	/m/05d3bxn,/m/05d3c1h,/m/05d3c2w,/m/05d3bt9,/m/05d3c36,/m/05d3b_q,/m/05d3b3n,/m/05d3bz2,/m/05d3b5n,/m/05d3c2n,/m/05d3b4c,/m/05d3c53,/m/05d3c3r,/m/05d3b82	
Dorene	/m/05d3tm9	Female	French Language	/m/05d3tmf,/m/05d3tmp	
Winny	/m/05d9r83	Male,Female	Welsh Language,Old English language	/m/05d9szr,/m/05d9t5v,/m/05d9rf7,/m/05d9sy7,/m/05d9rgx,/m/05d9rf0,/m/05d9s99,/m/05d9rfk,/m/05d9rfw,/m/05d9r80,/m/05d9rfq,/m/05d9rj2,/m/05d9rfd	
Malin	/m/05d5t1x	Female	Old High German	/m/05d5v9z,/m/05d5vc8,/m/05d5vb3,/m/05d5vbf,/m/05d5t1t,/m/05d5vb8,/m/05d5vd3	
Winfrey	/m/05d9rkl	Male	Old English language	/m/05d9ry5,/m/05d9rrw,/m/05d9rsz,/m/05d9rkh,/m/05d9rq1,/m/05d9rw5,/m/05d9rqx,/m/05d9rvz,/m/05d9ryp,/m/05d9rzc	
Brenton	/m/05wgp4				
Bel	/m/05d2sj5	Female	Hindi Language,Italian Language	/m/05d2tkk,/m/05d2tkc	
Sebastiona	/m/05d8n5m	Female	Latin Language	/m/05d8p0g,/m/05d8p09,/m/05d8n69	
Solan	/m/05d8vzn	Male			
Atmajyoti	/m/05d2kgc	Male	Hindi Language		
Clareta	/m/05d3dqp	Female	Greek Language,Latin Language	/m/05d3g99,/m/05d3dzy,/m/05d3f7q,/m/05d3g4c,/m/05d3f7z,/m/05d3fdr,/m/05d3g32,/m/05d3g0w,/m/05d3fyk,/m/05d3fwn,/m/05d3g8h,/m/05d3g1x,/m/05d3dqf	
Kara	/m/05d329y	Female	Vietnamese Language,Latin Language,Greek Language	/m/05d50f0,/m/05d517m,/m/05d5139,/m/05d5016,/m/05d4_x7,/m/05d50gk,/m/05d32bc,/m/05d50hk,/m/05d50kh,/m/05d4_zz,/m/05d50vc,/m/05d4_tg,/m/05d511f,/m/05d32bt,/m/05d4_fr,/m/05d517y,/m/05d5182,/m/05d4_p3,/m/05d51g_,/m/05d50nw,/m/05d50n1,/m/05d50dh,/m/05d50_g,/m/05d4_1q,/m/05d50cv,/m/05d50fq,/m/05d5187,/m/05d5082,/m/05d50mq,/m/05d506s,/m/05d32b2,/m/05d509x,/m/05d517s,/m/05d505m,/m/05d50c_	
Beaman	/m/05d2s3x	Male	Old English language	/m/05d2s3f	
Ankita	/m/05d2ckn	Female	Hindi Language		
Yashodhar	/m/05d9t0j	Male	Hindi Language	/m/05d9t08	
Gisela	/m/05d4ny0	Female	Old High German	/m/05d4ny4	
Oswall	/m/05d7ls4	Male	Old English language	/m/05d7lrw,/m/05d7lrr,/m/05d7lr5,/m/05d7lrg,/m/05d7lr1	
Callidora	/m/05d32s4	Female	Greek Language		
Calvino	/m/05d32qr	Male,Female	Latin Language	/m/05d32q3,/m/05d32qc,/m/05d32qh	
Kenny	/m/05d51_m	Male,Female	Scottish Gaelic language,Gaelic,Old English language	/m/05d53h_,/m/05d532l,/m/05d51_w,/m/05d520v,/m/05d532r,/m/05d531h,/m/05d532x,/m/05d527_,/m/05d5237,/m/05d533b,/m/05d525n,/m/05d531b,/m/05d529m,/m/05d53s7,/m/05d531t,/m/05d531n,/m/05d5315,/m/05d526v,/m/05d51_h	
Kev	/m/05d530c	Male	Gaelic	/m/05d5398,/m/05d5393,/m/05d538v	
Kevork	/m/0gjcrz4				
Himeko	/m/0g9nff	Female			
Nadim	/m/08m3zs				
Demetrios	/m/08cmk7				
Cloe	/m/05d3bdm	Female	Greek Language	/m/0gxmty1,/m/05d3bdc	
Ashima	/m/05d2jrx	Female	Hindi Language		
Ellison	/m/05d3y5x	Male	Hebrew Language	/m/05d3y5f,/m/05d3z8r,/m/05d3y6w,/m/05d3y5n,/m/05d3y5s,/m/05d3y5k,/m/05d3y5b,/m/05d3z_s,/m/05d3zb7,/m/05d3y51,/m/05d3y57,/m/05d3y54	
Seabright	/m/05d8m5k	Male	Old English language	/m/05d8m5g,/m/05d8mhv,/m/05d8n97,/m/05d8n9m,/m/05d8mh2,/m/05d8mh6	
Shaun	/m/05d8mgh	Male,Female	Hebrew Language	/m/05d8nfr,/m/05d8qwj,/m/05d8nfg,/m/05d8mgd	
Cy	/m/05d3jwq	Male	Persian Language,Greek Language	/m/05d3k4j,/m/05d3k46,/m/05d3jxv,/m/05d3k2_,/m/05d3k4c	
Gunter	/m/05d4mwl	Male		/m/05d4mwg,/m/05d4mwb,/m/05d4mx5	
Dvimidha	/m/05d3tgc	Male	Hindi Language		
Yardley	/m/05d9ssx	Male	English Language		
Jerome	/m/05d4v9s	Male		/m/05d4vvd	
Ebba	/m/05d3xrd	Female			
Sebastien	/m/05d8n6t	Male	Latin Language	/m/05d8n8s,/m/05d8n6y,/m/05d8n79,/m/05d8n7w	
Seeton	/m/05d8p0m	Male	Old French,Old English language	/m/05d8p3h,/m/05d8p0s,/m/05d8p15	
Braden	/m/05d2yqr	Male	Old English language	/m/05d2zm2,/m/05d2yq_,/m/05d2zf0,/m/05d2znj,/m/05d2yrc,/m/05d2zmr,/m/05d2zpj,/m/05d2yqm	
Kellen	/m/05d52x1	Male	German Language		
Martie	/m/05d65vj	Male	Latin Language	/m/05d65xb,/m/05d65wn,/m/05d682y,/m/05d66sf,/m/05d65w4,/m/05d66qb,/m/05d69pg,/m/05d65mv,/m/05d6777,/m/05d67ft,/m/05d66_n,/m/05d65vd,/m/05d65vt,/m/05d66z4,/m/05d684k	
Denholm	/m/05d3r45	Male		/m/05d3r48,/m/05d3r4m,/m/05d3r4v	
Shannelle	/m/05d8qfq	Female	French Language	/m/05d8qfm,/m/05d8qqp,/m/05d8qqj,/m/05d8qrb,/m/05d8qr5,/m/05d8qqc	
Kartikeya	/m/05d4zvq	Male	Hindi Language		
Sia	/m/05d8rsr	Male	Persian Language	/m/05d8rsh	
Sabra	/m/05d8hrm	Female	Hebrew Language,Arabic Language		
Shivani	/m/05d8sch	Female	Hindi Language		
Manville	/m/05d5vf3	Male	Old English language	/m/05d5vjx,/m/05d5vfz,/m/05d5vh2,/m/05d5v6z,/m/05d5vkl,/m/05d5vk7,/m/05d5vgr	
Lincoln	/m/05d5g3z	Male	Old English language	/m/05d5g4b,/m/05d5g3v	
Lotus	/m/05d5hz6	Female	Greek Language		
Kolina	/m/05d55wm	Female	Greek Language		
Shreya	/m/05d8tc5	Female	Hindi Language		
Hariett	/m/05d4pfv	Female		/m/05d4pfr,/m/05d4pqg	
Guinoux	/m/05d9gs_	Male	Breton	/m/05d9gr_,/m/05d9gsh,/m/05d9gsr,/m/05d9gs7	
Fennella	/m/05d471v	Female	Gaelic	/m/05d47bl	
Vladan	/m/06_v1_l				
Weber	/m/05d9j_k	Male	Old English language	/m/05d9k01,/m/05d9j_p,/m/05d9k_3	
Ginger	/m/05d4nz7	Female	Latin Language	/m/05d9hkj,/m/05d9j45,/m/05d9j3x,/m/05d9hlf,/m/05d9j33,/m/05d9h1_,/m/05d9j3f,/m/05d9j38,/m/05d9gh7	
Gwendoline	/m/05d4mtn	Female		/m/05d4n2r,/m/05d4n2d	
Fabyan	/m/05d45w4	Male	Latin Language	/m/05d46r7,/m/05d46qw,/m/05d46rg,/m/05d46r_	
August	/m/05d2k_p	Male	Latin Language	/m/05d2kzv,/m/05d2k_0,/m/05d2k_h,/m/05d2m0f,/m/05d2k_d,/m/05d2l6t,/m/05d2l6z,/m/05d2kzy,/m/05d2k_6,/m/05d2l0w,/m/05d2k_9,/m/05d2k_l,/m/05d2lyy,/m/05d2k_3	
Walburg	/m/05d9hj2	Female	Old English language	/m/05d9hzc	
Raeka	/m/05d7zml	Female	Spanish Language	/m/05d7z_0	
Wallie	/m/05d9h_v	Male	Old English language	/m/05d9h_8,/m/05d9hzq,/m/05d9h_k,/m/05d9j50,/m/05d9jxm,/m/05d9j59,/m/05d9jx8,/m/05d9hz_	
Padraig	/m/05d7n99	Male	Latin Language	/m/05d7n96,/m/05d7pk6,/m/05d7nhb,/m/05d7pgx,/m/05d7nl0,/m/05d7ph6,/m/05d7pj6,/m/05d7pgl,/m/05d7ph1,/m/05d7pgr,/m/05d7nc4	
Ledah	/m/05d5dr3	Female	Hebrew Language		
Norberto	/m/064qr98				
Chhavvi	/m/05d3ckr	Female	Hindi Language		
Reade	/m/05d8245	Male	Old English language	/m/05d823y,/m/05d82v_,/m/05d8249,/m/05d8241	
Gopal	/m/05d4mm6	Male	Hindi Language		
Iaap	/m/05d4q6c	Male			
Faiga	/m/05d452b	Female			
Elfred	/m/05d26c4	Male	Old English language	/m/05d26nm,/m/05d26ns,/m/05d26p2,/m/05d26pd,/m/05d24zy,/m/05d26p7,/m/05d26ny,/m/05d24zt,/m/05d26f0	
Chevy	/m/05d3cm4	Male	Old English language,French Language	/m/05d3cln,/m/05d3clx	
Perle	/m/05d7qr0	Female	Middle English	/m/05d7qz6,/m/05d7qqd,/m/05d7qqs,/m/05d7qq4,/m/05d7q17,/m/05d7qqj	
Craig	/m/05d3l29	Male		/m/05d3l21	
Zanebono	/m/05d9vwt	Male	Italian Language		
Askini	/m/05d2jz6	Female	Hindi Language		
Byran	/m/05d316y	Male	Old English language,French Language	/m/05d317c,/m/05d3172	
Brits	/m/05d2_sh	Female	Latin Language	/m/05d3122,/m/05d3198,/m/05d310z,/m/05d305q,/m/05d30f9,/m/05d2_sc,/m/05d307z,/m/05d2_sr,/m/05d30f_,/m/05d313d,/m/05d2_s7	
Victoire	/m/05d9fwq	Female	Latin Language	/m/05d9g30,/m/05d9fwm,/m/05d9h4m,/m/05d9g20,/m/05d9h44,/m/05d9h3_,/m/05d9g49,/m/05d9h5x,/m/05d9h4g,/m/05d9fzd,/m/05d9fxw,/m/05d9g_4,/m/05d9h49	
Jamison	/m/05d4s5w	Male	English Language		
Tomkin	/m/05d99h4	Male	Old English language	/m/05d99hk,/m/05d99h0	
Raissa	/m/05d7zyd	Female	Greek Language,Old French	/m/05d7zyk	
Thoralf	/m/05d96g6	Male			
Ferris	/m/05d47k1	Male	Latin Language	/m/05d47jk,/m/05d46wc,/m/05d47jt	
Tamer	/m/05d92fk	Male	Turkish Language		
Claybourne	/m/05d3fft	Female	Old English language	/m/05d3fhk,/m/05d3fgk,/m/05d3ffp,/m/05d3ffy,/m/05d3ffk	
Doe	/m/05d3ss3	Female			
Olier	/m/05d7hpr	Male	Breton		
Dotty	/m/05d3trz	Female	Greek Language	/m/05d3trw,/m/05d3vg8,/m/05d3vgn,/m/05d3vhv,/m/05d3vg1,/m/05d3vhm,/m/05d3v75	
Mala	/m/05d5pnm	Female	Hindi Language,Hebrew Language,Old French,Old English language,Old High German	/m/05d5sg1,/m/05d5slp,/m/05d6lcg,/m/05d5q0v,/m/05d5rj5,/m/05d6k96,/m/05d6k8n,/m/05d6l3s,/m/05d6k__,/m/05d5rpn,/m/05d5pxq,/m/05d5qyz,/m/05d5qpv,/m/05d5q2r,/m/05d6kc2,/m/05d5r61,/m/05d5s5r,/m/05d5sdp,/m/05d5s86,/m/05d5pyv,/m/05d5pnj,/m/05d5rkp,/m/05d5sdj,/m/05d6k9r,/m/05d5rr5,/m/05d6kdz,/m/05d5sgx,/m/05d5rjw,/m/05d6kyr,/m/05d5sbr,/m/05d5sdc,/m/05d6kcz,/m/05d5sm9,/m/05d5qk3,/m/05d5s18,/m/05d5qwj,/m/05d6l5r,/m/05d5r9g,/m/05d5t2c,/m/05d5r2n,/m/05d5r40,/m/05d5s6x,/m/05d6k8v,/m/05d5rf9,/m/05d5r1c,/m/05d5sf6	
Essien	/m/05d42s8	Male			
Katoka	/m/05d4_21	Female	Greek Language	/m/05d50dq,/m/05d50f5,/m/05d50g0,/m/05d50f0,/m/05d5072,/m/05d4_d_,/m/05d50dw,/m/05d50gw,/m/05d4_1z,/m/05d505y	
Summer	/m/05d8z4p	Female	Arabic Language,Old English language	/m/05d8zt9,/m/05d8ztn,/m/05d8zt_	
Preyasi	/m/05d7ywz	Female	Hindi Language		
Briony	/m/05d3016	Female	Latin Language		
Macon	/m/05d5nzp	Male	Middle English	/m/05d5nzt,/m/05d5n_9	
Varocher	/m/05d9g8h	Male	French Language		
Raeburn	/m/05d7ylc	Male			
Andrei	/m/05d2bzb	Male	Greek Language,French Language	/m/05d2bdd,/m/05d2cbn,/m/05d2clz,/m/05d2c1q,/m/05d2bz7,/m/05d2c3p,/m/05d2bf9,/m/05d2c5_,/m/05d2clt,/m/05d2c9d,/m/05d2cm3,/m/05d2c97,/m/05d2cn1,/m/05d2cm8	
Ember	/m/05d42qv	Female	Old English language		
Prabhati	/m/05d7y1l	Female	Hindi Language		
Ancell	/m/05d2bkl	Male	Old High German,French Language	/m/05d2brc,/m/05d2bhw,/m/05d2bkh,/m/05d2br6,/m/05d2bhf,/m/05d2bjf	
Novy	/m/05d7gh1	Female		/m/05d7g6p,/m/05d7h1s	
Sora	/m/05d8w54	Female	Japanese Language	/m/05d8w4x	
North	/m/05d7g64	Male	Old English language	/m/05d7g5n,/m/05d7g5s,/m/05d7g60,/m/05d7g5k,/m/05d7g56,/m/05d7g5b,/m/05d7g16,/m/05d7gmz,/m/05d7g5x,/m/05d7g5g	
Leila	/m/05d5d5z	Female	Arabic Language	/m/05d5ddb,/m/05d5d3d,/m/05d5cp4,/m/05d5dd6,/m/05d5d5w,/m/05d5ddh,/m/05d5d4j	
Smythe	/m/05d8vdf	Male	English Language	/m/05d8vnc,/m/05d8vn_,/m/05d8vnq,/m/05d8vpb	
Jensi	/m/05d4vnn	Female	Hebrew Language	/m/05d4vnk,/m/05d4vx1,/m/05d4vxf	
Orlie	/m/05d7jf1	Female	Latin Language,Hebrew Language	/m/05d7kp0,/m/05d7jvc,/m/05d7jtj,/m/05d7jv6,/m/05d7jdz,/m/05d7jhr,/m/05d7jv1,/m/05d7kqv,/m/05d7k0v,/m/05d7jvj,/m/05d7jdb,/m/05d7jvv,/m/05d7j_5,/m/05d7jv_,/m/05d7jw4,/m/05d7jvp	
Osmar	/m/05d7km6	Male	Old English language	/m/05d7kvy,/m/05d7ktt,/m/05d7l06,/m/05d7k5k,/m/05d7km3,/m/05d7kw6,/m/05d7kz_,/m/05d7kz7,/m/05d7kzm,/m/05d7k_j	
Yazid	/m/05d9tfl	Male	Arabic Language		
Oakes	/m/05d7fyw	Male	English Language		
Donne	/m/05d3t8d	Male	Old English language	/m/05d3t80,/m/05d3t84,/m/05d3t88,/m/05d3tx4,/m/05d3t9s,/m/05d3tyj,/m/05d3t8x	
Nisse	/m/05d7fbh	Female		/m/05d7fc4,/m/05d7fcm,/m/05d7fbm,/m/05d7fbv	
Akaisha	/m/05d20th	Female	Irish	/m/05d20tw,/m/05d20tm	
Ambrosia	/m/05d2981	Male	Greek Language	/m/05d2985	
Tennis	/m/05d3pr5	Male	Greek Language	/m/05d3pw3,/m/05d3px1,/m/05d3pr2,/m/05d3pfs,/m/05d3pw8,/m/05d3pwf,/m/05d3pv8,/m/05d3pwl,/m/05d3pvl,/m/05d3pvz,/m/05d3pfp,/m/05d3pvc,/m/05d3pvt,/m/05d3pfl	
Pandya	/m/05d7lgb	Male	Hindi Language		
Phalgun	/m/05d45z2	Male	Hindi Language	/m/05d45yt	
Khalid	/m/05d54jl	Male	Arabic Language	/m/05d54jq	
Prassana	/m/05d7zgp	Male	Hindi Language		
Silva	/m/05d8tsg	Female	Latin Language	/m/05d8trp,/m/05d8t_8,/m/05d8ts5,/m/05d8trf,/m/05d8try,/m/05d8tz_,/m/05d8t_k,/m/05d8tr5,/m/05d8tzq	
Raynard	/m/05d81cg	Male	Old High German,Old Norse	/m/05d81qy,/m/05d81z8,/m/05d81x2,/m/05d81z_,/m/05d82nx,/m/05d81cb,/m/05d81yk,/m/05d82mw,/m/05d81cr,/m/05d81d4	
Prissy	/m/05d7z19	Female	Latin Language	/m/05d7z05,/m/05d7z0k,/m/05d7z0t,/m/05d7z09,/m/05d7x_n,/m/05d7z11	
Nissa	/m/05d76yn	Female	Old Norse	/m/05d76yj,/m/05d7fcd,/m/05d76_3,/m/05d76yx,/m/05d7fbv,/m/05d7fd3,/m/05d7fb_	
Rahab	/m/05d803_	Female	Hebrew Language		
Nandita	/m/05d70wr	Female	Hindi Language		
Corey	/m/05d3jnw	Male,Female	French Language,Old English language	/m/05d3jvb,/m/05d3kpb,/m/05d3jvz,/m/05d3kp5,/m/05d3jns,/m/05d3jlh,/m/05d3jvt,/m/05d3jv5,/m/05d3kfp,/m/05d3jvh,/m/05d3jvn,/m/05d3kp0	
Milos	/m/05d6wl5	Male	Greek Language,Old High German,Latin Language	/m/05d6wkt,/m/05d6wjv,/m/05d6wky,/m/05d6wk3,/m/05d6wkj,/m/05d6wk7	
Orion	/m/05d7l2g	Male	Latin Language,Greek Language	/m/05d7l2b,/m/05d7l2r	
Mikey	/m/05d6s_r	Male	Hebrew Language	/m/05d6tgr,/m/05d6rx4,/m/05d6s3j,/m/05d6rxh,/m/05d6s_n,/m/05d6th1,/m/05d6tgf,/m/05d6s46,/m/05d6tg6,/m/05d6thv,/m/05d6thc,/m/05d6rxc,/m/05d6s3n,/m/05d6s3f,/m/05d6rx1,/m/05d6rx7,/m/05d6s3v,/m/05d6th6,/m/05d6s3b,/m/05d6tgl,/m/05d6s3r,/m/05d6th_,/m/05d6thj,/m/05d6thp,/m/05d6s40,/m/05d6tgx,/m/05d6s43,/m/05d6s3y	
Emerald	/m/05d42nx	Female	Spanish Language	/m/05d42nb,/m/05d42nn,/m/05d42nj,/m/05d42ns,/m/05d42qb,/m/05d42nf	
Liadan	/m/05d5ff0	Female	Irish		
Bahar	/m/05d2pqv	Female	Persian Language	/m/05d2pql	
Liberty	/m/05d5fjj	Female	English Language	/m/05d5fjf	
